RecordID,game_selector,gid,game_date,year,month,day,local_game_time,stadium_name,stadium_location,split,season_type,away_team_abbr,away_team_name,away_team_type,away_team_mascot,home_team_abbr,home_team_name,home_team_type,home_team_mascot,game_number,inning,top_or_bottom,atbat_num_within_game,start_tfs,start_tfs_zulu,batter_id,batter_name,batter_team,stand,b_height,pitcher_id,pitcher_name,pitcher_team,p_throws,event,event_es,home_team_runs,away_team_runs,pitch_result,pitch_type,pitch_type_name,pitch_type_confidence,balls,strikes,last_pitch_in_atbat,pitch_num_within_atbat,ax,ay,az,break_angle,break_length,break_y,des,des_es,end_speed,event_num,id,nasty,pfx_x,pfx_z,play_guid,px,pz,spin_dir,spin_rate,start_speed,sz_bot,sz_top,tfs,tfs_zulu,vx0,vy0,vz0,x0,y0,z0,zone,away_team,home_team
200,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,51,022606,2017-07-19T02:26:06Z,502143,Danny Valencia,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,5,1,S,SL,slider,0.943,0,0,0,1,4.706223,19.75156,-28.70692,-10,8,23.9,Swinging Strike,Strike tirándole,76.5,415,415,49,3.193371,2.352593,a4a6a4bc-ff7a-4517-a568-66fcb17a12cd,1.918394e-02,2.228791,126.38,2666.344,82.3,1.535,3.371,022636,2017-07-19T02:26:36Z,2.469217,-119.7152,-0.7274581993863355,-1.4347744738591743,49.99999999999998,5.071446242836536,5,Mariners,Astros
201,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,51,022606,2017-07-19T02:26:06Z,502143,Danny Valencia,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,5,1,B,KC,knuckle curveball,0.737,0,1,0,2,6.268945,21.00209,-45.53551,-7.9,14.5,23.9,Ball,Bola mala,71.7,416,416,53,4.973444,-10.60027,5468a768-4580-4e09-a1da-5e46cb6ad760,-0.2145494,1.313197,25.134,,77.3,1.535,3.371,022653,2017-07-19T02:26:53Z,0.5884148,-112.6644,0.726858070486332,-1.1144239582313624,50,5.598652939317498,13,Mariners,Astros
202,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,51,022606,2017-07-19T02:26:06Z,502143,Danny Valencia,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,5,1,S,FT,two-seam fastball,0.932,1,1,0,3,-22.79687,28.99452,-20.40564,44.3,6.7,23.8,Called Strike,Strike cantado,83.7,417,417,63,-12.85596,6.636619,1040dcef-ff42-4916-8af1-3c01cc3286af,0.7766953,1.770077,242.695,,92.2,1.535,3.371,022712,2017-07-19T02:27:12Z,9.31862,-133.242,-4.363954899581894,-1.1186849425455134,50.00000000000003,4.906107994202219,14,Mariners,Astros
203,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,51,022606,2017-07-19T02:26:06Z,502143,Danny Valencia,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,5,1,S,SL,slider,0.906,1,2,0,4,10.38925,22.72352,-25.13657,-23.6,7.8,23.8,Foul,Foul,75.1,418,418,52,7.237221,4.902357,e8b629f7-09d0-41a9-b1e8-53f8ad1c2dc8,0.9525334,2.727952,124.114,,82,1.535,3.371,022734,2017-07-19T02:27:34Z,3.615539,-119.0312,-0.2651570604575995,-1.525823661137166,49.999999999999986,5.115526880489963,12,Mariners,Astros
204,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,51,022606,2017-07-19T02:26:06Z,502143,Danny Valencia,Seattle Mariners,R,6-2,502748,Brad Peacock,Houston Astros,R,Groundout,Roletazo de Out,5,1,X,FT,two-seam fastball,0.91,1,2,1,5,-22.25446,25.68358,-29.194,35.1,8.1,23.9,"In play, out(s)","En juego, out(s)",84.3,419,419,39,-12.4803,1.671211,9e63eba9-075a-43ea-8172-78b8303c8255,0.1611038,1.852512,262.373,,90.7,1.535,3.371,022800,2017-07-19T02:28:00Z,7.913201,-132.6232,-2.3977503070928012,-1.2389582945808597,49.99999999999996,4.8759551419686495,8,Mariners,Astros
205,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,52,022815,2017-07-19T02:28:15Z,502481,Jarrod Dyson,Seattle Mariners,L,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,5,1,B,KC,knuckle curveball,0.794,0,0,0,1,7.435867,20.8386,-43.18925,-10,13.4,23.8,Ball,Bola mala,72.1,423,423,54,5.68047,-8.41483,5130135f-4330-479e-af82-56d58b213003,-1.313934,2.96015,34.02,2682.84,78.2,1.589,3.467,022837,2017-07-19T02:28:37Z,0.6883957,-113.6964,3.2943396570944037,-2.3584949962320527,50,5.778339116411755,11,Mariners,Astros
206,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,52,022815,2017-07-19T02:28:15Z,502481,Jarrod Dyson,Seattle Mariners,L,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,5,1,B,FF,four-seam fastball,0.892,1,0,0,2,-19.85718,29.00633,-15.00149,46.7,5.4,23.8,Ball,Bola mala,84,424,424,30,-11.12724,9.622872,dcdc93a1-4083-418b-ad5d-5c058d64c55b,0.3424345,1.064956,229.146,,92.2,1.589,3.467,022852,2017-07-19T02:28:52Z,10.88262,-133.4538,-7.337365390898119,-2.3583231179710795,50.00000000000002,4.932552405948684,14,Mariners,Astros
207,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,52,022815,2017-07-19T02:28:15Z,502481,Jarrod Dyson,Seattle Mariners,L,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,5,1,B,FT,two-seam fastball,0.92,2,0,0,3,-21.46533,26.95337,-21.89289,40.4,6.8,23.8,Ball,Bola mala,84.1,425,425,38,-11.9585,5.727715,5689bc97-9ba9-47d6-aab5-2a40695d8995,-0.3951799,1.133417,244.407,2364.935,91.6,1.589,3.467,022910,2017-07-19T02:29:10Z,9.467653,-132.7733,-5.767204427227801,-2.4438952946988186,50.00000000000002,4.914305033863342,13,Mariners,Astros
208,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,52,022815,2017-07-19T02:28:15Z,502481,Jarrod Dyson,Seattle Mariners,L,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,5,1,S,FT,two-seam fastball,0.902,3,0,0,4,-20.96701,27.41115,-19.47948,42.8,6.4,23.8,Called Strike,Strike cantado,82.9,426,426,42,-12.05097,7.296316,32fe6db4-18e5-43f9-8de3-b5829975745c,0.1474751,1.987641,238.806,,90.2,1.589,3.467,022929,2017-07-19T02:29:29Z,10.88655,-131.584,-3.8588312742454742,-2.488879241951955,49.99999999999999,4.9127407184757,8,Mariners,Astros
209,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,52,022815,2017-07-19T02:28:15Z,502481,Jarrod Dyson,Seattle Mariners,L,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,5,1,S,FT,two-seam fastball,0.914,3,1,0,5,-19.00617,25.90494,-23.77174,35.5,6.8,23.8,Called Strike,Strike cantado,84,427,427,66,-10.9484,4.840106,a43d5322-8b44-42ac-a59d-11a1464f83b9,-0.7422608,1.777326,246.15,,90.7,1.589,3.467,022946,2017-07-19T02:29:46Z,8.380707,-132.401,-3.6459182024221115,-2.5560062678887885,50.00000000000006,4.893727595762868,13,Mariners,Astros
210,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,top,52,022815,2017-07-19T02:28:15Z,502481,Jarrod Dyson,Seattle Mariners,L,5-10,502748,Brad Peacock,Houston Astros,R,Strikeout,Ponche,5,1,S,FT,two-seam fastball,0.93,3,2,1,6,-21.71897,28.85591,-17.85215,45.7,6.1,23.8,Called Strike,Strike cantado,84.1,428,428,48,-12.2864,8.101887,ea97cb9a-27a1-4070-b50c-ea63312808c6,4.771776e-02,1.45171,236.598,,92.1,1.589,3.467,023005,2017-07-19T02:30:05Z,10.62661,-133.624,-5.575058080642317,-2.420139708994239,49.99999999999999,4.848043222643934,14,Mariners,Astros
211,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,53,023238,2017-07-19T02:32:38Z,608324,Alex Bregman,Houston Astros,R,6-0,641941,Emilio Pagan,Seattle Mariners,R,Single,Sencillo,5,1,X,FT,two-seam fastball,0.831,0,0,1,1,-10.98493,31.06647,-14.01489,32.3,3.9,23.8,"In play, no out","En juego, no out",84.7,435,435,48,-5.985794,9.895105,794d831a-dbb4-4d63-9545-abf6c98f4095,0.2165604,3.132257,211.17,,93,1.535,3.371,023320,2017-07-19T02:33:20Z,6.93898,-135.564,-3.8622727298437134,-1.611612625335151,50.00000000000002,5.560971913577456,2,Mariners,Astros
212,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,54,023358,2017-07-19T02:33:58Z,543807,George Springer,Houston Astros,R,6-3,641941,Emilio Pagan,Seattle Mariners,R,Lineout,Línea de Out,5,1,B,FT,two-seam fastball,0.978,0,0,0,1,-13.08984,30.22591,-12.35761,38.8,4.1,23.8,Ball,Bola mala,83.9,439,439,64,-7.417232,11.22879,d88e6601-7b88-40a0-93bd-3beac9d5b28b,0.4857259,1.33907,213.446,,92.3,1.601,3.49,023404,2017-07-19T02:34:04Z,7.959685,-133.8381,-7.8087363924750095,-1.5915993875975156,50.00000000000008,5.189127159147818,14,Mariners,Astros
213,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,54,023358,2017-07-19T02:33:58Z,543807,George Springer,Houston Astros,R,6-3,641941,Emilio Pagan,Seattle Mariners,R,Lineout,Línea de Out,5,1,B,SL,slider,0.899,1,0,0,2,1.142379,25.11635,-29.89425,-4,8.3,23.8,Ball,Bola mala,77.7,440,440,41,0.7502788,1.497298,7c6b8683-47cf-435f-bded-bfc4a7158ced,0.723041,0.5809738,153.386,2499.729,84.6,1.601,3.49,023429,2017-07-19T02:34:29Z,5.863738,-122.8359,-5.379889221257747,-1.7957808702798472,49.99999999999997,5.351464073424513,14,Mariners,Astros
214,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,54,023358,2017-07-19T02:33:58Z,543807,George Springer,Houston Astros,R,6-3,641941,Emilio Pagan,Seattle Mariners,R,Lineout,Línea de Out,5,1,S,SL,slider,0.889,2,0,0,3,-3.554504,22.3841,-31.35885,4.8,8.5,23.8,Called Strike,Strike cantado,76.6,444,444,27,-2.389692,0.5480564,cb21598c-bd56-492b-880a-b9c4c7def6e3,0.1609307,3.07853,257.084,,82.3,1.601,3.49,023510,2017-07-19T02:35:10Z,5.291933,-120.8874,0.7553094907918669,-1.7408395621388244,49.99999999999994,5.503261968778178,2,Mariners,Astros
215,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,54,023358,2017-07-19T02:33:58Z,543807,George Springer,Houston Astros,R,6-3,641941,Emilio Pagan,Seattle Mariners,R,Lineout,Línea de Out,5,1,B,FT,two-seam fastball,0.98,2,1,0,4,-14.72651,26.2642,-23.50733,30.3,6,23.8,Ball,Bola mala,85.4,445,445,60,-8.104673,4.769692,ee43cac7-0033-48df-94b9-bcb7721c6816,-1.267014,3.109012,239.522,,92.7,1.601,3.49,023534,2017-07-19T02:35:34Z,4.460063,-134.6586,-1.2905897478302362,-1.9046470560274282,49.99999999999996,5.24042610563143,11,Mariners,Astros
216,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,54,023358,2017-07-19T02:33:58Z,543807,George Springer,Houston Astros,R,6-3,641941,Emilio Pagan,Seattle Mariners,R,Lineout,Línea de Out,5,1,X,FT,two-seam fastball,0.982,3,1,1,5,-14.1349,27.6763,-17.21718,35.1,4.9,23.8,"In play, out(s)","En juego, out(s)",85.5,446,446,40,-7.70171,8.149578,3150c67e-dbaf-4441-b0e6-d5b3b75deb1a,-0.1278505,2.062768,223.381,,93.1,1.601,3.49,023605,2017-07-19T02:36:05Z,6.557982,-135.1539,-5.340580243392474,-1.5916773291106272,50.000000000000036,5.261580462099211,8,Mariners,Astros
217,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,55,023644,2017-07-19T02:36:44Z,514888,Jose Altuve,Houston Astros,R,5-6,641941,Emilio Pagan,Seattle Mariners,R,Single,Sencillo,6,1,S,FT,two-seam fastball,0.98,0,0,0,1,-18.27591,29.03165,-19.47753,39.7,5.7,23.8,Foul,Foul,85.3,450,450,45,-9.797011,6.806112,635f009e-674a-432c-beeb-3b3630e34146,-7.396356e-02,3.003353,235.211,2464.256,93.3,1.448,3.104,023652,2017-07-19T02:36:52Z,8.067993,-135.58,-2.489234547137567,-1.8122861196105777,50.00000000000004,5.289249988446128,2,Mariners,Astros
218,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,55,023644,2017-07-19T02:36:44Z,514888,Jose Altuve,Houston Astros,R,5-6,641941,Emilio Pagan,Seattle Mariners,R,Single,Sencillo,6,1,B,FT,two-seam fastball,0.981,0,1,0,2,-14.13302,31.02526,-13.14028,43,4.2,23.8,Ball,Bola mala,85.9,451,451,28,-7.464747,10.05321,aea8e958-57f6-42b8-9c76-8a7aed62fc94,-1.711416,2.226464,216.594,,94.1,1.448,3.104,023743,2017-07-19T02:37:43Z,3.006953,-136.9927,-5.76609954145442,-1.8562340275214293,49.99999999999998,5.261041247490018,13,Mariners,Astros
219,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,55,023644,2017-07-19T02:36:44Z,514888,Jose Altuve,Houston Astros,R,5-6,641941,Emilio Pagan,Seattle Mariners,R,Single,Sencillo,6,1,S,FT,two-seam fastball,0.925,1,1,0,3,-11.57725,31.01945,-14.45015,34.3,3.9,23.8,Foul,Foul,85.3,452,452,61,-6.241425,9.555153,b69b1b8c-1b34-4206-ae36-50b72e6ded9d,-0.4540437,3.508805,213.151,,93.4,1.448,3.104,023809,2017-07-19T02:38:09Z,5.798666,-136.3461,-2.6435454865447423,-1.8102004420478204,49.999999999999964,5.492609055848432,11,Mariners,Astros
220,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,55,023644,2017-07-19T02:36:44Z,514888,Jose Altuve,Houston Astros,R,5-6,641941,Emilio Pagan,Seattle Mariners,R,Single,Sencillo,6,1,X,FF,four-seam fastball,0.79,1,2,1,4,-9.232499,29.187,-13.14214,29.4,3.4,23.8,"In play, run(s)","En juego, carrera(s)",87.4,453,453,30,-4.902451,10.10593,1bb6432e-3cd8-4cca-946d-f4ec2d9951ae,-0.1410758,2.482007,205.877,,95.2,1.448,3.104,023844,2017-07-19T02:38:44Z,5.817037,-138.3995,-5.457946022809951,-1.6495191830224003,49.99999999999997,5.350529096413037,5,Mariners,Astros
221,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,56,023934,2017-07-19T02:39:34Z,502210,Josh Reddick,Houston Astros,L,6-2,641941,Emilio Pagan,Seattle Mariners,R,Strikeout,Ponche,6,1,S,FF,four-seam fastball,0.7,0,0,0,1,-9.75703,29.04626,-13.02242,30.8,3.6,23.8,Foul Tip,Foul atrás,85.6,459,459,42,-5.340991,10.48359,197c6b01-8d97-4700-b414-e6389df638bc,0.1579795,2.441648,206.996,,93.5,1.589,3.467,024001,2017-07-19T02:40:01Z,6.43294,-135.9062,-5.15059914260187,-1.5607719437439689,49.99999999999999,5.261594109366015,5,Mariners,Astros
222,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,56,023934,2017-07-19T02:39:34Z,502210,Josh Reddick,Houston Astros,L,6-2,641941,Emilio Pagan,Seattle Mariners,R,Strikeout,Ponche,6,1,S,SL,slider,0.9,0,1,0,2,0.1623728,20.56388,-29.48706,-2.2,8,23.9,Swinging Strike (Blocked),Strike tirándole (Bloqueado),78.5,460,460,40,0.1060594,1.755101,eb8fe3a1-d2a0-417f-accf-af75a3d08080,1.177127,0.5550695,176.544,2472.618,83.9,1.589,3.467,024026,2017-07-19T02:40:26Z,6.906342,-122.028,-5.193033334855608,-1.6853290102536242,49.99999999999993,5.205339371857706,14,Mariners,Astros
223,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,56,023934,2017-07-19T02:39:34Z,502210,Josh Reddick,Houston Astros,L,6-2,641941,Emilio Pagan,Seattle Mariners,R,Strikeout,Ponche,6,1,B,SL,slider,0.901,0,2,0,3,-0.3955221,24.53646,-35.35947,-1.8,9.8,23.8,Ball In Dirt,Bola por el suelo,77,461,461,16,-0.266135,-2.143374,07a8856c-6439-4056-9ec4-a7640c1b8dff,2.145177,0.60132,352.924,2394.046,83.7,1.589,3.467,024105,2017-07-19T02:41:05Z,9.001066,-121.3625,-3.7446866450494003,-1.5825068042300505,50.000000000000064,5.2552361790157684,14,Mariners,Astros
224,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,56,023934,2017-07-19T02:39:34Z,502210,Josh Reddick,Houston Astros,L,6-2,641941,Emilio Pagan,Seattle Mariners,R,Strikeout,Ponche,6,1,B,FF,four-seam fastball,0.79,1,2,0,4,-8.730021,27.97893,-15.07073,27.7,3.7,23.8,Ball,Bola mala,86.3,465,465,22,-4.579338,8.971555,bc23338d-7792-4d20-a941-1545b71db2b1,-1.341175,4.00323,207.04,2280.434,94,1.589,3.467,024147,2017-07-19T02:41:47Z,3.535157,-136.6901,-0.9723847335987311,-2.0514262387679327,50.00000000000002,5.39062318154726,11,Mariners,Astros
225,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,7,bottom,56,023934,2017-07-19T02:39:34Z,502210,Josh Reddick,Houston Astros,L,6-2,641941,Emilio Pagan,Seattle Mariners,R,Strikeout,Ponche,6,1,S,FT,two-seam fastball,0.786,2,2,1,5,-11.03936,29.29007,-12.14437,35.9,3.4,23.8,Foul Tip,Foul atrás,85.9,466,466,50,-6.024189,10.93021,40ae9ba0-0645-4fa3-abd3-3e0c49bf1bf9,0.5102478,2.929719,208.86,,94.2,1.589,3.467,024212,2017-07-19T02:42:12Z,7.692738,-136.4944,-4.126434203067937,-1.5828686196098387,49.99999999999996,5.293638878884291,3,Mariners,Astros
226,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,8,top,57,024449,2017-07-19T02:44:49Z,434563,Carlos Ruiz,Seattle Mariners,R,5-10,624586,James Hoyt,Houston Astros,R,Single,Sencillo,6,1,B,FF,four-seam fastball,0.887,0,0,0,1,-18.01929,28.474,-18.81806,40.3,5.6,23.8,Ball,Bola mala,85.6,473,473,68,-9.636627,7.142715,87462a7e-aa39-47f3-bf91-61a87df1becc,-0.4077201,3.430689,233.453,2107.429,93.4,1.504,3.301,024512,2017-07-19T02:45:12Z,5.984284,-135.6022,-4.7046106412732005,-1.3864464803162513,49.99999999999995,6.493121364682535,11,Mariners,Astros
227,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,8,top,57,024449,2017-07-19T02:44:49Z,434563,Carlos Ruiz,Seattle Mariners,R,5-10,624586,James Hoyt,Houston Astros,R,Single,Sencillo,6,1,S,FF,four-seam fastball,0.849,1,0,0,2,-20.18623,27.2258,-23.97086,37,6.9,23.8,Foul,Foul,85.6,474,474,44,-10.89516,4.427529,032bb6e3-f379-4c57-917a-c1461c33c431,-0.685371,2.31083,247.884,2264.74,92.8,1.504,3.301,024530,2017-07-19T02:45:30Z,6.052303,-134.7615,-6.40191688038438,-1.5361012826232836,49.99999999999999,6.392315068982766,4,Mariners,Astros
228,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,8,top,57,024449,2017-07-19T02:44:49Z,434563,Carlos Ruiz,Seattle Mariners,R,5-10,624586,James Hoyt,Houston Astros,R,Single,Sencillo,6,1,S,SL,slider,0.897,1,1,0,3,-0.901943,23.89411,-37.05981,-0.1,9.9,23.9,Swinging Strike,Strike tirándole,78.6,475,475,53,-0.5903035,-3.197636,b2aaa8ee-b67c-41c2-a321-c48fe9a4ec4d,0.7300849,1.586761,349.542,,84.5,1.504,3.301,024555,2017-07-19T02:45:55Z,5.872609,-123.345,-3.6281303369793645,-1.6028544830464304,50.00000000000001,6.1925176039939,14,Mariners,Astros
229,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,8,top,57,024449,2017-07-19T02:44:49Z,434563,Carlos Ruiz,Seattle Mariners,R,5-10,624586,James Hoyt,Houston Astros,R,Single,Sencillo,6,1,B,SL,slider,0.9,1,2,0,4,-0.6019257,23.75336,-35.62133,-0.9,9.6,23.9,Ball,Bola mala,78.2,476,476,27,-0.3931077,-2.251362,6a1dd4ed-2a4b-4825-8bbe-64481577fb24,1.306278,1.608444,350.097,2714.112,84.6,1.504,3.301,024614,2017-07-19T02:46:14Z,7.06359,-122.8154,-3.741363988963803,-1.5527967147199655,49.99999999999997,6.173038141428083,14,Mariners,Astros
230,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,8,top,57,024449,2017-07-19T02:44:49Z,434563,Carlos Ruiz,Seattle Mariners,R,5-10,624586,James Hoyt,Houston Astros,R,Single,Sencillo,6,1,X,FF,four-seam fastball,0.889,2,2,1,5,-22.41102,29.53786,-21.31546,43.3,6.6,23.8,"In play, no out","En juego, no out",86.4,477,477,47,-11.90523,5.76832,a889223e-cd93-4b03-85e0-d61ad422b060,-0.6553628,2.804502,244.148,,94.1,1.504,3.301,024635,2017-07-19T02:46:35Z,5.800839,-136.9053,-5.711621964633112,-1.2686212498518488,49.99999999999999,6.37147486558052,1,Mariners,Astros
231,Mariners at Astros,gid_2017_07_18_seamlb_houmlb_1,2017-07-18,2017,07,18,19:10,Minute Maid Park,"Houston, TX",night,R,sea,Seattle Mariners,mlb,Mariners,hou,Houston Astros,mlb,Astros,1,8,top,58,024702,2017-07-19T02:47:02Z,628338,Guillermo Heredia,Seattle Mariners,R,5-10,624586,James Hoyt,Houston Astros,R,Lineout,Línea de Out,6,1,S,FF,four-seam fastball,0.893,0,0,0,1,-19.20263,29.95832,-17.78787,43,5.7,23.8,Called Strike,Strike cantado,86.5,481,481,70,-10.2444,7.67487,26402ab1-683f-46ed-820b-5daec112ab2d,-0.8663757,2.145938,233.16,,94.3,1.504,3.301,024717,2017-07-19T02:47:17Z,4.972548,-137.0447,-7.897338339068022,-1.393023581727367,50.00000000000002,6.277197632202382,13,Mariners,Astros
